id,product_id,variation_value_id
6136,826,14
6137,826,4
6138,827,1
6139,827,5
6140,827,12
6141,827,9
6142,827,16
6143,828,1
6144,828,6
6145,828,10
6146,828,14
6147,828,25
6148,828,11
6149,828,9
6150,828,26
6151,828,12
6152,828,18
6153,829,23
6154,829,1
6155,829,19
6156,829,10
6157,829,16
6158,829,25
6159,829,14
6160,829,17
6161,829,6
6162,829,24
6163,830,12
6164,830,23
6165,830,4
6166,830,22
6167,830,17
6168,830,21
6169,830,20
6170,830,3
6171,830,1
6172,830,7
6173,831,17
6174,831,13
6175,831,10
6176,831,12
6177,831,21
6178,831,1
6179,832,21
6180,832,13
6181,832,15
6182,832,20
6183,832,7
6184,832,12
6185,832,16
6186,832,1
6187,832,3
6188,833,10
6189,833,17
6190,833,26
6191,833,3
6192,833,21
6193,834,15
6194,834,9
6195,834,13
6196,834,21
6197,834,8
6198,834,6
6199,834,17
6200,834,4
6201,835,26
6202,835,23
6203,835,8
6204,835,16
6205,835,13
6206,835,19
6207,835,18
6208,835,20
6209,835,12
6210,835,17
6211,836,11
6212,836,7
6213,836,12
6214,836,23
6215,836,21
6216,836,14
6217,836,18
6218,836,8
6219,837,23
6220,837,15
6221,837,13
6222,837,9
6223,837,21
6224,837,4
6225,837,16
6226,838,21
6227,838,22
6228,838,23
6229,838,19
6230,838,9
6231,838,17
6232,838,3
6233,838,6
6234,838,2
6235,839,7
6236,839,25
6237,839,11
6238,839,4
6239,839,26
6240,839,8
6241,839,12
6242,839,19
6243,840,1
6244,840,12
6245,840,16
6246,840,21
6247,840,11
6248,840,7
6249,840,10
6250,840,13
6251,840,2
6252,841,12
6253,841,8
6254,841,23
6255,841,6
6256,841,22
6257,841,24
6258,841,5
6259,841,3
6260,841,21
6261,842,26
6262,842,19
6263,842,14
6264,842,8
6265,842,3
6266,842,10
6267,842,22
6268,842,12
6269,842,9
6270,843,17
6271,843,8
6272,843,4
6273,843,21
6274,843,12
6275,843,18
6276,843,7
6277,844,23
6278,844,18
6279,844,26
6280,844,4
6281,844,21
6282,844,19
6283,844,8
6284,844,1
6285,844,14
6286,844,7
6287,845,19
6288,845,17
6289,845,13
6290,845,21
6291,845,23
6292,845,6
6293,845,18
6294,845,25
6295,846,26
6296,846,21
6297,846,15
6298,846,25
6299,846,20
6300,847,24
6301,847,6
6302,847,9
6303,847,14
6304,847,4
6305,847,16
6306,848,11
6307,848,6
6308,848,13
6309,848,8
6310,848,9
6311,848,19
6312,848,25
6313,849,6
6314,849,26
6315,849,7
6316,849,3
6317,849,16
6318,849,25
6319,850,4
6320,850,19
6321,850,11
6322,850,7
6323,850,18
6324,850,22
6325,850,8
6326,850,2
6327,850,13
6328,850,3
6329,851,15
6330,851,17
6331,851,6
6332,851,16
6333,851,19
6334,851,3
6335,851,4
6336,852,26
6337,852,1
6338,852,14
6339,852,19
6340,852,12
6341,852,23
6342,852,25
6343,852,22
6344,852,10
6345,852,21
6346,853,14
6347,853,6
6348,853,17
6349,853,12
6350,853,19
6351,854,16
6352,854,17
6353,854,24
6354,854,3
6355,854,4
6356,855,4
6357,855,16
6358,855,20
6359,855,2
6360,855,5
6361,855,15
6362,855,19
6363,856,10
6364,856,9
6365,856,3
6366,856,5
6367,856,7
6368,856,25
6369,856,11
6370,856,6
6371,856,24
6372,857,15
6373,857,7
6374,857,16
6375,857,4
6376,857,6
6377,857,3
6378,857,2
6379,857,13
6380,857,24
6381,858,15
6382,858,1
6383,858,7
6384,858,26
6385,858,14
6386,858,25
6387,859,7
6388,859,12
6389,859,4
6390,859,13
6391,859,11
6392,859,22
6393,859,8
6394,859,3
6395,859,18
6396,859,24
6397,860,9
6398,860,6
6399,860,14
6400,860,11
6401,860,23
6402,860,18
6403,860,10
6404,860,21
6405,861,8
6406,861,11
6407,861,18
6408,861,24
6409,861,25
6410,861,16
6411,861,3
6412,862,25
6413,862,8
6414,862,26
6415,862,2
6416,862,11
6417,862,10
6418,862,19
6419,862,16
6420,863,12
6421,863,4
6422,863,11
6423,863,13
6424,863,23
6425,863,18
6426,864,12
6427,864,9
6428,864,4
6429,864,26
6430,864,25
6431,864,5
6432,864,21
6433,865,18
6434,865,7
6435,865,5
6436,865,13
6437,865,17
6438,866,6
6439,866,3
6440,866,10
6441,866,4
6442,866,13
6443,867,17
6444,867,9
6445,867,19
6446,867,12
6447,867,6
6448,867,2
6449,867,20
6450,868,15
6451,868,17
6452,868,9
6453,868,21
6454,868,25
6455,868,20
6456,869,25
6457,869,18
6458,869,15
6459,869,7
6460,869,26
6461,869,6
6462,870,22
6463,870,4
6464,870,24
6465,870,16
6466,870,7
6467,870,20
6468,870,25
6469,870,17
6470,870,1
6471,870,23
6472,871,14
6473,871,25
6474,871,22
6475,871,1
6476,871,9
6477,871,19
6478,871,23
6479,871,2
6480,871,8
6481,871,16
6482,872,19
6483,872,23
6484,872,26
6485,872,17
6486,872,20
6487,873,3
6488,873,18
6489,873,21
6490,873,24
6491,873,19
6492,873,15
6493,873,2
6494,873,16
6495,874,14
6496,874,13
6497,874,2
6498,874,22
6499,874,8
6500,874,6
6501,874,1
6502,874,26
6503,874,24
6504,874,20
6505,875,26
6506,875,3
6507,875,6
6508,875,10
6509,875,24
6510,875,11
6511,876,13
6512,876,26
6513,876,16
6514,876,5
6515,876,7
6516,877,17
6517,877,20
6518,877,23
6519,877,19
6520,877,9
6521,877,7
6522,878,11
6523,878,15
6524,878,14
6525,878,1
6526,878,25
6527,878,10
6528,878,9
6529,878,26
6530,878,12
6531,879,20
6532,879,13
6533,879,22
6534,879,9
6535,879,6
6536,879,19
6537,879,16
6538,879,23
6539,879,12
6540,879,1
6541,880,54
6542,880,14
6543,880,2
6544,880,9
6545,880,1
6546,880,52
6547,880,51
6548,880,53
6549,880,4
6550,881,11
6551,881,50
6552,881,56
6553,881,2
6554,881,5
6555,881,15
6556,881,8
6557,882,55
6558,882,1
6559,882,57
6560,882,8
6561,882,52
6562,882,5
6563,883,8
6564,883,1
6565,883,56
6566,883,4
6567,883,54
6568,883,55
6569,883,58
6570,883,2
6571,883,493
6572,883,5
6573,884,13
6574,884,50
6575,884,12
6576,884,51
6577,884,9
6578,884,493
6579,884,2
6580,885,5
6581,885,6
6582,885,52
6583,885,7
6584,885,3
6585,885,15
6586,886,8
6587,886,4
6588,886,13
6589,886,56
6590,886,53
6591,886,58
6592,886,14
6593,887,52
6594,887,59
6595,887,58
6596,887,57
6597,887,56
6598,887,50
6599,888,12
6600,888,57
6601,888,58
6602,888,2
6603,888,13
6604,889,10
6605,889,7
6606,889,11
6607,889,9
6608,889,52
6609,889,15
6610,889,6
6611,889,53
6612,889,3
6613,890,9
6614,890,11
6615,890,50
6616,890,53
6617,890,14
6618,891,493
6619,891,4
6620,891,10
6621,891,55
6622,891,59
6623,891,52
6624,891,50
6625,892,14
6626,892,15
6627,892,6
6628,892,57
6629,892,52
6630,892,59
6631,892,13
6632,892,8
6633,892,55
6634,892,12
6635,893,493
6636,893,1
6637,893,50
6638,893,54
6639,893,58
6640,893,10
6641,893,8
6642,893,57
6643,893,6
6644,893,55
6645,894,12
6646,894,6
6647,894,50
6648,894,54
6649,894,7
6650,894,15
6651,894,51
6652,894,53
6653,894,8
6654,894,9
6655,895,59
6656,895,1
6657,895,13
6658,895,6
6659,895,51
6660,895,5
6661,896,50
6662,896,51
6663,896,3
6664,896,6
6665,896,493
6666,897,3
6667,897,9
6668,897,8
6669,897,1
6670,897,58
6671,897,15
6672,897,14
6673,897,11
6674,897,2
6675,897,493
6676,898,13
6677,898,59
6678,898,56
6679,898,50
6680,898,5
6681,898,15
6682,898,4
6683,898,53
6684,898,7
6685,899,14
6686,899,1
6687,899,15
6688,899,53
6689,899,55
6690,899,59
6691,899,3
6692,900,6
6693,900,4
6694,900,8
6695,900,11
6696,900,53
6697,900,55
6698,901,55
6699,901,8
6700,901,12
6701,901,54
6702,901,51
6703,901,9
6704,901,52
6705,902,1
6706,902,14
6707,902,3
6708,902,56
6709,902,4
6710,902,54
6711,902,9
6712,902,53
6713,902,52
6714,902,50
6715,903,1
6716,903,14
6717,903,50
6718,903,6
6719,903,9
6720,903,52
6721,903,10
6722,903,5
6723,903,55
6724,904,12
6725,904,55
6726,904,52
6727,904,53
6728,904,7
6729,904,8
6730,904,59
6731,905,7
6732,905,11
6733,905,58
6734,905,56
6735,905,2
6736,905,15
6737,905,51
6738,905,4
6739,906,9
6740,906,50
6741,906,12
6742,906,10
6743,906,11
6744,907,54
6745,907,4
6746,907,11
6747,907,50
6748,907,6
6749,907,15
6750,907,1
6751,907,13
6752,907,10
6753,908,50
6754,908,8
6755,908,12
6756,908,10
6757,908,53
6758,908,57
6759,908,493
6760,909,2
6761,909,50
6762,909,53
6763,909,1
6764,909,58
6765,909,12
6766,909,57
6767,909,7
6768,909,9
6769,910,12
6770,910,14
6771,910,15
6772,910,57
6773,910,13
6774,910,53
6775,910,7
6776,910,54
6777,910,3
6778,910,1
6779,911,54
6780,911,52
6781,911,12
6782,911,15
6783,911,51
6784,911,10
6785,911,57
6786,911,7
6787,911,493
6788,911,5
6789,912,8
6790,912,3
6791,912,14
6792,912,51
6793,912,2
6794,913,15
6795,913,58
6796,913,4
6797,913,56
6798,913,12
6799,913,11
6800,913,493
6801,913,5
6802,913,7
6803,913,14
6804,914,55
6805,914,10
6806,914,54
6807,914,50
6808,914,7
6809,914,58
6810,914,6
6811,914,59
6812,914,13
6813,914,9
6814,915,51
6815,915,52
6816,915,57
6817,915,4
6818,915,53
6819,915,54
6820,915,15
6821,916,55
6822,916,11
6823,916,52
6824,916,9
6825,916,57
6826,916,8
6827,916,59
6828,916,51
6829,917,57
6830,917,5
6831,917,3
6832,917,58
6833,917,11
6834,918,5
6835,918,51
6836,918,1
6837,918,53
6838,918,2
6839,919,5
6840,919,7
6841,919,13
6842,919,8
6843,919,57
6844,919,2
6845,920,57
6846,920,12
6847,920,10
6848,920,52
6849,920,55
6850,920,1
6851,920,5
6852,920,15
6853,921,3
6854,921,5
6855,921,54
6856,921,12
6857,921,15
6858,921,51
6859,921,11
6860,921,1
6861,922,12
6862,922,14
6863,922,51
6864,922,57
6865,922,493
6866,922,52
6867,922,4
6868,922,9
6869,923,53
6870,923,59
6871,923,7
6872,923,12
6873,923,2
6874,924,2
6875,924,7
6876,924,51
6877,924,14
6878,924,56
6879,924,52
6880,924,3
6881,925,3
6882,925,55
6883,925,5
6884,925,9
6885,925,2
6886,926,50
6887,926,9
6888,926,10
6889,926,52
6890,926,11
6891,927,11
6892,927,7
6893,927,53
6894,927,6
6895,927,13
6896,927,52
6897,927,1
6898,928,13
6899,928,1
6900,928,14
6901,928,59
6902,928,58
6903,928,493
6904,928,6
6905,928,57
6906,929,4
6907,929,493
6908,929,50
6909,929,59
6910,929,58
6911,929,8
6912,930,3
6913,930,10
6914,930,50
6915,930,56
6916,930,51
6917,930,4
6918,931,15
6919,931,2
6920,931,53
6921,931,12
6922,931,58
6923,931,9
6924,932,50
6925,932,52
6926,932,1
6927,932,9
6928,932,493
6929,932,12
6930,932,11
6931,932,57
6932,932,7
6933,932,10
6934,933,51
6935,933,12
6936,933,56
6937,933,15
6938,933,10
6939,933,7
6940,933,52
6941,934,1
6942,934,8
6943,934,56
6944,934,493
6945,934,5
6946,934,54
6947,934,11
6948,934,55
6949,934,52
6950,934,53
6951,935,6
6952,935,14
6953,935,2
6954,935,4
6955,935,51
6956,935,50
6957,935,7
6958,935,1
6959,936,1
6960,936,9
6961,936,4
6962,936,5
6963,936,2
6964,937,14
6965,937,106
6966,937,108
6967,937,109
6968,937,10
6969,937,114
6970,938,8
6971,938,114
6972,938,11
6973,938,4
6974,938,111
6975,939,1
6976,939,13
6977,939,104
6978,939,107
6979,939,113
6980,939,9
6981,939,7
6982,939,12
6983,939,111
6984,939,4
6985,940,109
6986,940,107
6987,940,13
6988,940,105
6989,940,6
6990,940,1
6991,940,106
6992,940,10
6993,941,6
6994,941,10
6995,941,7
6996,941,114
6997,941,11
6998,941,13
6999,942,5
7000,942,104
7001,942,114
7002,942,11
7003,942,14
7004,942,4
7005,943,11
7006,943,9
7007,943,6
7008,943,112
7009,943,108
7010,943,14
7011,943,15
7012,943,2
7013,944,106
7014,944,1
7015,944,15
7016,944,109
7017,944,8
7018,944,110
7019,944,14
7020,944,7
7021,945,7
7022,945,109
7023,945,1
7024,945,113
7025,945,114
7026,945,110
7027,945,106
7028,946,113
7029,946,11
7030,946,108
7031,946,14
7032,946,1
7033,946,106
7034,946,2
7035,946,10
7036,946,112
7037,946,13
7038,947,4
7039,947,113
7040,947,1
7041,947,15
7042,947,111
7043,947,114
7044,948,114
7045,948,112
7046,948,1
7047,948,107
7048,948,6
7049,948,106
7050,948,111
7051,949,112
7052,949,4
7053,949,7
7054,949,5
7055,949,12
7056,949,111
7057,949,2
7058,949,13
7059,950,5
7060,950,111
7061,950,106
7062,950,113
7063,950,108
7064,951,108
7065,951,112
7066,951,7
7067,951,8
7068,951,15
7069,951,5
7070,951,12
7071,951,107
7072,951,2
7073,952,3
7074,952,12
7075,952,11
7076,952,106
7077,952,103
7078,952,7
7079,953,4
7080,953,2
7081,953,110
7082,953,106
7083,953,111
7084,953,104
7085,953,114
7086,953,14
7087,953,10
7088,954,13
7089,954,106
7090,954,108
7091,954,9
7092,954,8
7093,955,3
7094,955,5
7095,955,6
7096,955,111
7097,955,11
7098,955,4
7099,955,14
7100,955,104
7101,955,113
7102,956,5
7103,956,4
7104,956,11
7105,956,1
7106,956,103
7107,956,106
7108,956,2
7109,956,112
7110,956,10
7111,957,103
7112,957,7
7113,957,107
7114,957,112
7115,957,10
7116,957,108
7117,957,6
7118,958,6
7119,958,107
7120,958,114
7121,958,104
7122,958,13
7123,958,106
7124,958,11
7125,958,111
7126,959,15
7127,959,6
7128,959,9
7129,959,103
7130,959,14
7131,959,2
7132,960,106
7133,960,108
7134,960,114
7135,960,113
7136,960,105
7137,960,9
7138,960,6
7139,960,104
7140,960,107
7141,961,105
7142,961,113
7143,961,111
7144,961,5
7145,961,107
7146,961,3
7147,961,1
7148,961,10
7149,962,111
7150,962,8
7151,962,109
7152,962,113
7153,962,106
7154,962,110
7155,963,3
7156,963,112
7157,963,108
7158,963,107
7159,963,11
7160,963,9
7161,964,107
7162,964,10
7163,964,4
7164,964,9
7165,964,110
7166,964,11
7167,964,6
7168,964,3
7169,964,103
7170,965,13
7171,965,103
7172,965,4
7173,965,9
7174,965,11
7175,966,106
7176,966,103
7177,966,7
7178,966,5
7179,966,13
7180,966,3
7181,966,14
7182,967,7
7183,967,108
7184,967,10
7185,967,6
7186,967,112
7187,967,109
7188,968,5
7189,968,9
7190,968,13
7191,968,15
7192,968,12
7193,968,107
7194,968,109
7195,968,106
7196,968,4
7197,968,8
7198,969,103
7199,969,111
7200,969,3
7201,969,108
7202,969,15
7203,970,9
7204,970,14
7205,970,6
7206,970,5
7207,970,110
7208,970,4
7209,970,107
7210,971,104
7211,971,8
7212,971,13
7213,971,1
7214,971,15
7215,971,110
7216,971,5
7217,971,3
7218,971,108
7219,971,112
7220,972,5
7221,972,10
7222,972,11
7223,972,112
7224,972,15
7225,973,111
7226,973,11
7227,973,3
7228,973,114
7229,973,103
7230,973,9
7231,973,1
7232,973,12
7233,973,107
7234,973,15
7235,974,9
7236,974,7
7237,974,2
7238,974,14
7239,974,108
7240,974,12
7241,974,8
7242,974,4
7243,974,110
7244,975,15
7245,975,114
7246,975,104
7247,975,109
7248,975,3
7249,975,9
7250,975,2
7251,976,104
7252,976,106
7253,976,5
7254,976,9
7255,976,105
7256,976,111
7257,976,10
7258,977,8
7259,977,4
7260,977,103
7261,977,12
7262,977,13
7263,978,111
7264,978,11
7265,978,1
7266,978,4
7267,978,13
7268,979,9
7269,979,13
7270,979,109
7271,979,106
7272,979,113
7273,979,112
7274,979,6
7275,979,8
7276,979,12
7277,980,12
7278,980,107
7279,980,3
7280,980,9
7281,980,112
7282,980,113
7283,980,8
7284,980,2
7285,980,1
7286,981,9
7287,981,112
7288,981,11
7289,981,110
7290,981,104
7291,981,13
7292,981,106
7293,982,106
7294,982,105
7295,982,114
7296,982,103
7297,982,3
7298,982,110
7299,983,13
7300,983,14
7301,983,6
7302,983,10
7303,983,7
7304,983,106
7305,983,104
7306,984,14
7307,984,110
7308,984,114
7309,984,5
7310,984,11
7311,984,107
7312,984,4
7313,984,2
7314,984,6
7315,984,108
7316,985,108
7317,985,7
7318,985,3
7319,985,4
7320,985,6
7321,985,104
7322,985,112
7323,985,113
7324,985,106
7325,985,8
7326,986,5
7327,986,9
7328,986,13
7329,986,110
7330,986,2
7331,986,14
7332,986,109
7333,986,11
7334,987,109
7335,987,104
7336,987,12
7337,987,11
7338,987,9
7339,987,2
7340,987,5
7341,987,113
7342,988,9
7343,988,8
7344,988,103
7345,988,107
7346,988,4
7347,989,109
7348,989,3
7349,989,1
7350,989,107
7351,989,105
7352,989,111
7353,989,9
7354,989,11
7355,989,14
7356,989,2
7357,990,111
7358,990,109
7359,990,106
7360,990,105
7361,990,104
7362,990,108
7363,990,9
7364,991,9
7365,991,1
7366,991,106
7367,991,2
7368,991,7
7369,991,110
7370,991,111
7371,992,110
7372,992,9
7373,992,103
7374,992,106
7375,992,108
7376,992,112
7377,992,4
7378,992,15
7379,992,13
7380,993,4
7381,993,3
7382,993,11
7383,993,108
7384,993,10
7385,993,106
7386,993,113
7387,993,109
7388,993,2
7389,993,103
7390,994,104
7391,994,11
7392,994,109
7393,994,10
7394,994,6
7395,994,1
7396,994,7
7397,994,4
7398,994,9
7399,995,109
7400,995,1
7401,995,113
7402,995,5
7403,995,11
7404,995,106
7405,995,114
7406,995,12
7407,996,109
7408,996,1
7409,996,104
7410,996,13
7411,996,8
7412,996,11
7413,996,105
7414,996,110
7415,996,112
7416,997,103
7417,997,12
7418,997,15
7419,997,113
7420,997,109
7421,997,6
7422,997,105
7423,997,108
7424,997,2
7425,998,1
7426,998,3
7427,998,12
7428,998,107
7429,998,7
7430,999,111
7431,999,15
7432,999,1
7433,999,5
7434,999,6
7435,1000,108
7436,1000,1
7437,1000,109
7438,1000,15
7439,1000,112
7440,1000,114
7441,1000,104
7442,1001,7
7443,1001,6
7444,1001,8
7445,1001,12
7446,1001,113
7447,1001,9
7448,1001,105
7449,1001,103
7450,1001,108
7451,1002,9
7452,1002,110
7453,1002,13
7454,1002,113
7455,1002,114
7456,1002,12
7457,1003,4
7458,1003,3
7459,1003,110
7460,1003,9
7461,1003,109
7462,1003,13
7463,1003,10
7464,1003,112
7465,1004,5
7466,1004,13
7467,1004,113
7468,1004,108
7469,1004,11
7470,1005,107
7471,1005,1
7472,1005,106
7473,1005,7
7474,1005,113
7475,1005,6
7476,1005,8
7477,1005,13
7478,1006,4
7479,1006,11
7480,1006,114
7481,1006,3
7482,1006,113
7483,1006,13
7484,1006,109
7485,1007,15
7486,1007,13
7487,1007,103
7488,1007,114
7489,1007,10
7490,1007,12
7491,1007,106
7492,1007,14
7493,1007,2
7494,1007,1
7495,1008,3
7496,1008,4
7497,1008,108
7498,1008,6
7499,1008,2
7500,1009,8
7501,1009,1
7502,1009,5
7503,1009,107
7504,1009,104
7505,1009,112
7506,1009,3
7507,1009,111
7508,1009,114
7509,1009,109
7510,1010,6
7511,1010,11
7512,1010,10
7513,1010,9
7514,1010,3
7515,1010,108
7516,1010,109
7517,1011,12
7518,1011,9
7519,1011,13
7520,1011,107
7521,1011,110
7522,1012,113
7523,1012,114
7524,1012,14
7525,1012,11
7526,1012,5
7527,1012,7
7528,1012,103
7529,1012,110
7530,1013,108
7531,1013,12
7532,1013,14
7533,1013,106
7534,1013,11
7535,1013,110
7536,1013,113
7537,1013,4
7538,1013,7
7539,1014,104
7540,1014,10
7541,1014,1
7542,1014,11
7543,1014,110
7544,1014,14
7545,1014,9
7546,1014,13
7547,1015,5
7548,1015,106
7549,1015,8
7550,1015,6
7551,1015,108
7552,1015,3
7553,1016,114
7554,1016,103
7555,1016,4
7556,1016,111
7557,1016,7
7558,1016,13
7559,1016,106
7560,1016,3
7561,1016,109
7562,1016,9
7563,1017,11
7564,1017,113
7565,1017,6
7566,1017,4
7567,1017,12
7568,1017,7
7569,1017,8
7570,1017,14
7571,1017,2
7572,1018,112
7573,1018,12
7574,1018,13
7575,1018,110
7576,1018,15
7577,1018,106
7578,1018,5
7579,1018,2
7580,1018,111
7581,1018,113
7582,1019,82
7583,1019,2
7584,1019,8
7585,1019,83
7586,1019,85
7587,1020,82
7588,1020,15
7589,1020,7
7590,1020,8
7591,1020,83
7592,1020,3
7593,1021,87
7594,1021,83
7595,1021,86
7596,1021,13
7597,1021,5
7598,1021,10
7599,1022,88
7600,1022,15
7601,1022,4
7602,1022,7
7603,1022,83
7604,1023,13
7605,1023,86
7606,1023,5
7607,1023,10
7608,1023,6
7609,1024,87
7610,1024,15
7611,1024,10
7612,1024,83
7613,1024,6
7614,1025,88
7615,1025,86
7616,1025,5
7617,1025,2
7618,1025,85
7619,1026,9
7620,1026,11
7621,1026,10
7622,1026,6
7623,1026,2
7624,1027,14
7625,1027,4
7626,1027,88
7627,1027,83
7628,1027,11
7629,1027,6
7630,1027,15
7631,1027,2
7632,1027,86
7633,1027,87
7634,1028,87
7635,1028,86
7636,1028,15
7637,1028,10
7638,1028,1
7639,1028,6
7640,1028,83
7641,1029,14
7642,1029,9
7643,1029,86
7644,1029,15
7645,1029,2
7646,1029,13
7647,1030,11
7648,1030,13
7649,1030,3
7650,1030,84
7651,1030,1
7652,1030,5
7653,1030,10
7654,1030,87
7655,1030,86
7656,1030,15
7657,1031,11
7658,1031,13
7659,1031,5
7660,1031,6
7661,1031,9
7662,1031,3
7663,1031,88
7664,1032,87
7665,1032,8
7666,1032,9
7667,1032,82
7668,1032,5
7669,1033,6
7670,1033,5
7671,1033,14
7672,1033,8
7673,1033,85
7674,1033,9
7675,1033,82
7676,1033,7
7677,1034,82
7678,1034,3
7679,1034,87
7680,1034,11
7681,1034,14
7682,1035,15
7683,1035,82
7684,1035,12
7685,1035,5
7686,1035,13
7687,1035,1
7688,1035,84
7689,1036,3
7690,1036,7
7691,1036,84
7692,1036,14
7693,1036,8
7694,1036,86
7695,1036,5
7696,1036,10
7697,1037,4
7698,1037,83
7699,1037,1
7700,1037,8
7701,1037,10
7702,1038,13
7703,1038,14
7704,1038,85
7705,1038,7
7706,1038,82
7707,1038,83
7708,1038,12
7709,1038,2
7710,1039,85
7711,1039,84
7712,1039,86
7713,1039,9
7714,1039,6
7715,1039,13
7716,1040,14
7717,1040,6
7718,1040,88
7719,1040,1
7720,1040,87
7721,1040,85
7722,1040,10
7723,1041,1
7724,1041,88
7725,1041,12
7726,1041,5
7727,1041,13
7728,1041,15
7729,1041,8
7730,1041,3
7731,1041,4
7732,1041,2
7733,1042,88
7734,1042,2
7735,1042,10
7736,1042,1
7737,1042,6
7738,1042,4
7739,1042,85
7740,1043,2
7741,1043,87
7742,1043,12
7743,1043,4
7744,1043,88
7745,1043,6
7746,1044,7
7747,1044,82
7748,1044,8
7749,1044,1
7750,1044,9
7751,1044,10
7752,1044,12
7753,1044,6
7754,1044,85
7755,1044,88
7756,1045,6
7757,1045,82
7758,1045,83
7759,1045,84
7760,1045,11
7761,1045,4
7762,1045,1
7763,1046,14
7764,1046,9
7765,1046,83
7766,1046,86
7767,1046,12
7768,1047,15
7769,1047,86
7770,1047,13
7771,1047,12
7772,1047,6
7773,1047,82
7774,1047,87
7775,1047,84
7776,1047,14
7777,1048,88
7778,1048,14
7779,1048,4
7780,1048,5
7781,1048,6
7782,1048,83
7783,1049,82
7784,1049,86
7785,1049,5
7786,1049,12
7787,1049,6
7788,1050,8
7789,1050,15
7790,1050,13
7791,1050,85
7792,1050,7
7793,1050,11
7794,1050,86
7795,1050,87
7796,1050,5
7797,1050,84
7798,1051,85
7799,1051,13
7800,1051,6
7801,1051,86
7802,1051,10
7803,1051,11
7804,1051,8
7805,1051,88
7806,1051,15
7807,1051,84
7808,1052,10
7809,1052,15
7810,1052,84
7811,1052,83
7812,1052,11
7813,1053,82
7814,1053,3
7815,1053,83
7816,1053,11
7817,1053,12
7818,1053,14
7819,1053,15
7820,1054,2
7821,1054,3
7822,1054,7
7823,1054,82
7824,1054,4
7825,1054,1
7826,1054,85
7827,1054,9
7828,1054,87
7829,1055,1
7830,1055,88
7831,1055,84
7832,1055,87
7833,1055,15
7834,1056,85
7835,1056,12
7836,1056,3
7837,1056,87
7838,1056,84
7839,1056,82
7840,1056,11
7841,1056,6
7842,1056,4
7843,1056,14
7844,1057,15
7845,1057,8
7846,1057,86
7847,1057,1
7848,1057,14
7849,1057,82
7850,1057,6
7851,1057,87
7852,1057,84
7853,1057,7
7854,1058,7
7855,1058,1
7856,1058,12
7857,1058,14
7858,1058,10
7859,1058,8
7860,1058,11
7861,1059,2
7862,1059,9
7863,1059,10
7864,1059,14
7865,1059,8
7866,1060,4
7867,1060,7
7868,1060,12
7869,1060,1
7870,1060,84
7871,1060,82
7872,1060,10
7873,1060,86
7874,1060,15
7875,1060,6
7876,1061,12
7877,1061,13
7878,1061,3
7879,1061,5
7880,1061,7
7881,1061,15
7882,1061,2
7883,1061,83
7884,1061,11
7885,1062,84
7886,1062,82
7887,1062,88
7888,1062,1
7889,1062,11
7890,1062,6
7891,1063,83
7892,1063,7
7893,1063,10
7894,1063,84
7895,1063,1
7896,1064,88
7897,1064,4
7898,1064,10
7899,1064,85
7900,1064,11
7901,1064,83
7902,1064,86
7903,1065,7
7904,1065,87
7905,1065,84
7906,1065,5
7907,1065,88
7908,1065,85
7909,1065,11
7910,1066,15
7911,1066,4
7912,1066,7
7913,1066,11
7914,1066,83
7915,1067,2
7916,1067,9
7917,1067,7
7918,1067,83
7919,1067,13
7920,1067,3
7921,1067,88
7922,1067,86
7923,1067,15
7924,1067,5
7925,1068,87
7926,1068,13
7927,1068,3
7928,1068,11
7929,1068,12
7930,1068,8
7931,1068,82
7932,1069,8
7933,1069,10
7934,1069,88
7935,1069,84
7936,1069,86
7937,1069,6
7938,1069,12
7939,1069,11
7940,1069,3
7941,1070,82
7942,1070,3
7943,1070,4
7944,1070,7
7945,1070,13
7946,1070,15
7947,1070,87
7948,1071,11
7949,1071,83
7950,1071,14
7951,1071,9
7952,1071,15
7953,1071,86
7954,1072,21
7955,1072,16
7956,1072,19
7957,1072,23
7958,1072,20
7959,1072,6
7960,1072,17
7961,1072,2
7962,1072,25
7963,1072,5
7964,1073,23
7965,1073,8
7966,1073,7
7967,1073,11
7968,1073,26
7969,1073,15
7970,1073,14
7971,1073,2
7972,1073,18
7973,1074,18
7974,1074,11
7975,1074,9
7976,1074,22
7977,1074,17
7978,1074,23
7979,1075,10
7980,1075,8
7981,1075,22
7982,1075,26
7983,1075,4
7984,1075,16
7985,1075,11
7986,1075,19
7987,1075,1
7988,1076,10
7989,1076,15
7990,1076,6
7991,1076,11
7992,1076,5
7993,1076,22
7994,1076,8
7995,1077,22
7996,1077,17
7997,1077,18
7998,1077,1
7999,1077,13
8000,1077,14
8001,1078,1
8002,1078,8
8003,1078,26
8004,1078,18
8005,1078,17
8006,1078,12
8007,1079,14
8008,1079,24
8009,1079,26
8010,1079,2
8011,1079,21
8012,1079,20
8013,1079,9
8014,1079,8
8015,1079,23
8016,1080,11
8017,1080,19
8018,1080,12
8019,1080,10
8020,1080,22
8021,1080,9
8022,1080,18
8023,1080,4
8024,1080,6
8025,1080,8
8026,1081,21
8027,1081,15
8028,1081,25
8029,1081,6
8030,1081,10
8031,1081,13
8032,1082,6
8033,1082,15
8034,1082,11
8035,1082,2
8036,1082,25
8037,1082,26
8038,1082,17
8039,1083,19
8040,1083,12
8041,1083,10
8042,1083,3
8043,1083,24
8044,1083,23
8045,1084,1
